Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
5,5,10,0,1,17.140999999999988,19,90,73,81,77,82,19.275999999999986,6.465999999999995,0.7319999999999998,2.1349999999999985,20,16,5,6,94,25,7,10,3,1,36,3,6,L,0.20506382978723403,0.25864,0.10457142857142857,0.2135
5,6,11,1,15,15.554999999999987,20,75,16,21,23,24,19.214999999999986,1.0979999999999994,0.183,0.9759999999999995,20,3,2,2,86,3,2,2,6,1,72,6,6,L,0.2234302325581395,0.36599999999999994,0.0915,0.4879999999999998
5,6,12,1,7,23.60699999999998,15,100,4,3,9,40,24.03399999999998,6.8929999999999945,3.1109999999999975,0.9149999999999996,18,12,11,2,103,32,15,2,6,0.5,41,5.75,6,L,0.2333398058252427,0.21540625,0.20739999999999997,0.45749999999999996
5,7,13,1,11,52.21599999999996,15,226,62,19,17,23,53.19199999999996,12.80999999999999,15.249999999999988,0.427,20,19,18,2,234,57,64,2,4,0.5,40,5.5,6,L,0.2273162393162393,0.22473684210526315,0.23828124999999997,0.2135
5,7,14,1,2,37.39299999999997,19,175,59,99,50,93,37.45399999999997,6.526999999999995,0.305,2.0129999999999986,20,13,1,6,176,29,1,6,4,0,13,3.25,6,L,0.21280681818181818,0.22506896551724134,0.305,0.33549999999999996
5,8,15,1,14,21.105999999999984,20,104,94,14,106,91,24.39999999999998,5.672999999999996,1.7689999999999988,0.488,20,13,4,3,121,26,6,3,3,0,14,3.5,6,L,0.20165289256198346,0.21819230769230769,0.29483333333333334,0.16266666666666665
5,8,16,1,7,16.957999999999988,16,76,7,4,109,1,17.750999999999987,0.9149999999999996,11.406999999999991,2.8669999999999978,20,5,17,8,81,5,43,11,6,0.5,38,5,6,L,0.21914814814814815,0.183,0.2652790697674418,0.2606363636363636
5,9,17,1,1,30.682999999999975,18,145,84,97,18,19,34.586999999999975,13.48099999999999,8.661999999999994,16.34799999999999,20,18,16,17,171,53,48,73,3,0,17,4.25,6,L,0.2022631578947368,0.2543584905660377,0.18045833333333333,0.22394520547945204
5,9,18,1,7,10.186999999999992,18,55,4,7,6,12,11.162999999999991,2.683999999999998,2.3179999999999983,2.439999999999998,20,8,6,5,60,11,7,6,6,1,72,6,6,L,0.18605,0.244,0.331142857142857,0.4066666666666665
5,10,19,1,11,22.569999999999983,20,110,65,67,94,68,24.33899999999998,0.8539999999999996,5.977999999999995,0.488,20,4,16,5,117,6,28,6,4,0.5,27,3.75,6,L,0.20802564102564103,0.14233333333333334,0.21349999999999997,0.08133333333333333
